tourney_id,tourney_name,surface,winner_name,winner_age,loser_name,loser_age,score
2015-573,Valencia,Hard,Taro Daniel,22.7433264887,Michal Przysiezny,31.6906228611,4-6 7-6(2) 6-3
2015-573,Valencia,Hard,Steve Johnson,25.8370978782,Martin Klizan,26.2915811088,6-3 6-4
2015-573,Valencia,Hard,Daniel Brands,28.2765229295,Albert Montanes,34.9130732375,6-2 6-2
2015-573,Valencia,Hard,Vasek Pospisil,25.3415468857,Aljaz Bedene,26.2724161533,6-3 6-4
2015-573,Valencia,Hard,Pablo Cuevas,29.8151950719,Bernard Tomic,23.0116358658,3-6 6-3 6-4
2015-573,Valencia,Hard,Joao Sousa,26.5735797399,Benoit Paire,26.4668035592,6-3 2-6 6-3
2015-573,Valencia,Hard,Roberto Bautista Agut,27.5318275154,Andrey Rublev,18.0150581793,6-2 6-3
2015-573,Valencia,Hard,Mischa Zverev,28.1779603012,Fabio Fognini,28.424366872,6-2 7-6(3)
2015-573,Valencia,Hard,Guillermo Garcia Lopez,32.3942505133,Taro Daniel,22.7433264887,6-3 6-4
2015-573,Valencia,Hard,Steve Johnson,25.8370978782,Feliciano Lopez,34.0971937029,6-4 7-6(3)
2015-573,Valencia,Hard,Vasek Pospisil,25.3415468857,Daniel Brands,28.2765229295,6-3 6-3
2015-573,Valencia,Hard,Joao Sousa,26.5735797399,Pablo Cuevas,29.8151950719,6-4 6-4
2015-573,Valencia,Hard,Roberto Bautista Agut,27.5318275154,Mischa Zverev,28.1779603012,6-4 6-3
2015-573,Valencia,Hard,Steve Johnson,25.8370978782,Guillermo Garcia Lopez,32.3942505133,7-5 6-4
2015-573,Valencia,Hard,Joao Sousa,26.5735797399,Vasek Pospisil,25.3415468857,6-4 6-4
2015-573,Valencia,Hard,Roberto Bautista Agut,27.5318275154,Steve Johnson,25.8370978782,4-6 6-3 7-6(8)
2015-573,Valencia,Hard,Joao Sousa,26.5735797399,Roberto Bautista Agut,27.5318275154,3-6 6-3 6-4
2015-6242,Winston-Salem,Hard,Aljaz Bedene,26.0999315537,Marco Cecchinato,22.8966461328,6-2 6-2
2015-6242,Winston-Salem,Hard,Pierre Hugues Herbert,24.4353182752,Sergiy Stakhovsky,29.6290212183,6-3 6-2
2015-6242,Winston-Salem,Hard,Pablo Carreno Busta,24.1177275838,Tommy Haas,37.3908281999,6-3 6-4
2015-6242,Winston-Salem,Hard,Simone Bolelli,29.8754277892,Federico Delbonis,24.8843258042,6-4 6-3
2015-6242,Winston-Salem,Hard,Denis Istomin,28.9609856263,Donald Young,26.0862422998,6-3 6-3
2015-6242,Winston-Salem,Hard,Samuel Groth,27.8466803559,Jared Donaldson,18.8720054757,6-7(4) 7-6(8) 7-6(5)
2015-6242,Winston-Salem,Hard,Hyeon Chung,19.2635181383,James Ward,28.5366187543,6-7(7) 6-4 6-3
2015-6242,Winston-Salem,Hard,Yen Hsun Lu,32.0273785079,Robin Haase,28.3832991102,7-6(4) 6-2
2015-6242,Winston-Salem,Hard,Francis Tiafoe,17.5906913073,James Duckworth,23.5893223819,3-6 7-6(4) 7-6(3)
2015-6242,Winston-Salem,Hard,Martin Klizan,26.1190965092,Marsel Ilhan,28.2026009582,7-6(1) 6-2
2015-6242,Winston-Salem,Hard,Thanasi Kokkinakis,19.370294319,Alexandr Dolgopolov,26.7926078029,7-6(1) 7-6(5)
2015-6242,Winston-Salem,Hard,Malek Jaziri,31.5920602327,Joao Souza,27.241615332,6-3 6-4
2015-6242,Winston-Salem,Hard,Santiago Giraldo,27.7399041752,Steve Darcis,31.446954141,2-0 RET
2015-6242,Winston-Salem,Hard,Diego Sebastian Schwartzman,23.0198494182,Daniel Gimeno Traver,30.045174538,6-4 7-6(8)
2015-6242,Winston-Salem,Hard,Lukas Rosol,30.083504449,Ernests Gulbis,26.9815195072,6-4 7-6(4)
2015-6242,Winston-Salem,Hard,Mikhail Kukushkin,27.6605065024,Nicolas Mahut,33.5879534565,6-4 6-7(4) 6-0
2015-6242,Winston-Salem,Hard,Aljaz Bedene,26.0999315537,Gilles Simon,30.6557152635,6-7(5) 7-6(5) 7-6(6)
2015-6242,Winston-Salem,Hard,Pierre Hugues Herbert,24.4353182752,Marcos Baghdatis,30.1848049281,6-3 2-6 7-5
2015-6242,Winston-Salem,Hard,Pablo Carreno Busta,24.1177275838,Joao Sousa,26.4010951403,6-4 6-4
2015-6242,Winston-Salem,Hard,Simone Bolelli,29.8754277892,Sam Querrey,27.8795345654,7-6(7) 6-7(4) 7-6(9)
2015-6242,Winston-Salem,Hard,Jo Wilfried Tsonga,30.3518138261,Denis Istomin,28.9609856263,5-7 6-4 6-1
2015-6242,Winston-Salem,Hard,Steve Johnson,25.6646132786,Samuel Groth,27.8466803559,6-4 6-7(4) 6-1
2015-6242,Winston-Salem,Hard,Hyeon Chung,19.2635181383,Benoit Paire,26.2943189596,6-1 6-4
2015-6242,Winston-Salem,Hard,Yen Hsun Lu,32.0273785079,Guillermo Garcia Lopez,32.2217659138,6-3 6-3
2015-6242,Winston-Salem,Hard,Thomaz Bellucci,27.6495550992,Francis Tiafoe,17.5906913073,6-3 2-6 7-6(2)
2015-6242,Winston-Salem,Hard,Jiri Vesely,22.12183436,Martin Klizan,26.1190965092,6-3 6-4
2015-6242,Winston-Salem,Hard,Teymuraz Gabashvili,30.2532511978,Thanasi Kokkinakis,19.370294319,7-6(5) 6-7(5) 7-6(3)
2015-6242,Winston-Salem,Hard,Malek Jaziri,31.5920602327,Viktor Troicki,29.5331964408,6-4 4-6 6-4
2015-6242,Winston-Salem,Hard,Borna Coric,18.7734428474,Santiago Giraldo,27.7399041752,4-6 6-2 6-2
2015-6242,Winston-Salem,Hard,Diego Sebastian Schwartzman,23.0198494182,Pablo Andujar,29.582477755,4-6 7-5 7-5
2015-6242,Winston-Salem,Hard,Jerzy Janowicz,24.7775496235,Lukas Rosol,30.083504449,6-3 6-2
2015-6242,Winston-Salem,Hard,Kevin Anderson,29.2676249144,Mikhail Kukushkin,27.6605065024,4-6 6-2 6-3
2015-6242,Winston-Salem,Hard,Pierre Hugues Herbert,24.4353182752,Aljaz Bedene,26.0999315537,6-3 6-0
2015-6242,Winston-Salem,Hard,Pablo Carreno Busta,24.1177275838,Simone Bolelli,29.8754277892,6-4 4-6 6-1
2015-6242,Winston-Salem,Hard,Steve Johnson,25.6646132786,Jo Wilfried Tsonga,30.3518138261,6-3 4-6 7-6(4)
2015-6242,Winston-Salem,Hard,Yen Hsun Lu,32.0273785079,Hyeon Chung,19.2635181383,7-6(1) 1-6 7-5
2015-6242,Winston-Salem,Hard,Thomaz Bellucci,27.6495550992,Jiri Vesely,22.12183436,6-1 6-7(7) 6-4
2015-6242,Winston-Salem,Hard,Malek Jaziri,31.5920602327,Teymuraz Gabashvili,30.2532511978,7-5 6-4
2015-6242,Winston-Salem,Hard,Borna Coric,18.7734428474,Diego Sebastian Schwartzman,23.0198494182,6-2 6-1
2015-6242,Winston-Salem,Hard,Kevin Anderson,29.2676249144,Jerzy Janowicz,24.7775496235,7-6(2) 6-4
2015-6242,Winston-Salem,Hard,Pierre Hugues Herbert,24.4353182752,Pablo Carreno Busta,24.1177275838,4-6 7-6(5) 6-2
2015-6242,Winston-Salem,Hard,Steve Johnson,25.6646132786,Yen Hsun Lu,32.0273785079,W/O
2015-6242,Winston-Salem,Hard,Malek Jaziri,31.5920602327,Thomaz Bellucci,27.6495550992,6-3 6-2
2015-6242,Winston-Salem,Hard,Kevin Anderson,29.2676249144,Borna Coric,18.7734428474,6-2 7-6(1)
2015-6242,Winston-Salem,Hard,Pierre Hugues Herbert,24.4353182752,Steve Johnson,25.6646132786,3-6 7-6(5) 6-2
2015-6242,Winston-Salem,Hard,Kevin Anderson,29.2676249144,Malek Jaziri,31.5920602327,6-4 6-3
2015-6242,Winston-Salem,Hard,Kevin Anderson,29.2676249144,Pierre Hugues Herbert,24.4353182752,6-4 7-5
2015-2276,Zagreb,Hard,Marcos Baghdatis,29.6290212183,Toni Androic,23.099247091,6-7(3) 6-2 6-3
2015-2276,Zagreb,Hard,Sergiy Stakhovsky,29.0732375086,Borna Coric,18.2176591376,6-2 6-4
2015-2276,Zagreb,Hard,Mikhail Youzhny,32.6078028747,Blaz Kavcic,27.9151266256,6-3 1-6 6-4
2015-2276,Zagreb,Hard,Damir Dzumhur,22.7049965777,Michael Berrer,34.5900068446,6-2 0-6 7-5
2015-2276,Zagreb,Hard,Go Soeda,30.4093086927,Matthias Bachinger,27.8384668036,7-6(4) 7-5
2015-2276,Zagreb,Hard,Viktor Troicki,28.977412731,Illya Marchenko,27.4031485284,4-6 7-6(3) 7-6(3)
2015-2276,Zagreb,Hard,Andreas Seppi,30.9486652977,Robin Haase,27.8275154004,6-2 3-6 6-4
2015-2276,Zagreb,Hard,James Ward,27.9808350445,Antonio Veic,26.9568788501,6-2 6-4
2015-2276,Zagreb,Hard,Ricardas Berankis,24.6187542779,Lukas Lacko,27.2498288843,6-0 6-2
2015-2276,Zagreb,Hard,Marcel Granollers,28.810403833,Jurgen Melzer,33.7002053388,6-2 7-6(3)
2015-2276,Zagreb,Hard,Ivan Dodig,30.083504449,Mate Delic,21.3442847365,6-2 6-3
2015-2276,Zagreb,Hard,Igor Sijsling,27.4606433949,Frank Dancevic,30.3518138261,6-4 7-5
2015-2276,Zagreb,Hard,Marcos Baghdatis,29.6290212183,Ivo Karlovic,35.9288158795,3-6 7-6(5) 7-6(7)
2015-2276,Zagreb,Hard,Mikhail Youzhny,32.6078028747,Sergiy Stakhovsky,29.0732375086,6-2 6-1
2015-2276,Zagreb,Hard,Guillermo Garcia Lopez,31.665982204,Damir Dzumhur,22.7049965777,6-1 6-1
2015-2276,Zagreb,Hard,Viktor Troicki,28.977412731,Go Soeda,30.4093086927,6-3 6-1
2015-2276,Zagreb,Hard,Andreas Seppi,30.9486652977,James Ward,27.9808350445,7-5 6-7(4) 6-3
2015-2276,Zagreb,Hard,Ricardas Berankis,24.6187542779,Gilles Muller,31.7371663244,3-6 7-6(5) 6-4
2015-2276,Zagreb,Hard,Marcel Granollers,28.810403833,Ivan Dodig,30.083504449,7-6(8) 4-6 6-3
2015-2276,Zagreb,Hard,Igor Sijsling,27.4606433949,Adrian Mannarino,26.5954825462,7-6(3) 4-6 6-1
2015-2276,Zagreb,Hard,Marcos Baghdatis,29.6290212183,Mikhail Youzhny,32.6078028747,3-6 6-3 6-4
2015-2276,Zagreb,Hard,Guillermo Garcia Lopez,31.665982204,Viktor Troicki,28.977412731,6-1 6-7(5) 7-5
2015-2276,Zagreb,Hard,Andreas Seppi,30.9486652977,Ricardas Berankis,24.6187542779,3-6 6-2 7-6(6)
2015-2276,Zagreb,Hard,Marcel Granollers,28.810403833,Igor Sijsling,27.4606433949,6-4 2-6 6-4
2015-2276,Zagreb,Hard,Guillermo Garcia Lopez,31.665982204,Marcos Baghdatis,29.6290212183,6-4 6-4
2015-2276,Zagreb,Hard,Andreas Seppi,30.9486652977,Marcel Granollers,28.810403833,7-6(5) 6-1
2015-2276,Zagreb,Hard,Guillermo Garcia Lopez,31.665982204,Andreas Seppi,30.9486652977,7-6(4) 6-3
2015-308,Munich,Clay,Mischa Zverev,27.6796714579,Jan Lennard Struff,25.0047912389,7-6(6) 3-6 6-4
2015-308,Munich,Clay,Sergiy Stakhovsky,29.3032169747,Mikhail Ledovskikh,28.7173169062,6-0 6-0
2015-308,Munich,Clay,Lukas Rosol,29.7577002053,Florian Mayer,31.5592060233,6-2 6-2
2015-308,Munich,Clay,Radek Stepanek,36.4134154689,Farrukh Dustov,28.9308692676,6-1 4-1 RET
2015-308,Munich,Clay,Victor Estrella,34.7323750856,Viktor Troicki,29.2073921971,7-6(4) 6-4
2015-308,Munich,Clay,Janko Tipsarevic,30.8446269678,Bernard Tomic,22.5133470226,5-7 6-1 7-6(3)
2015-308,Munich,Clay,Philipp Kohlschreiber,31.5290896646,Jiri Vesely,21.7960301164,6-1 6-2
2015-308,Munich,Clay,Alexander Zverev,18.0177960301,Benjamin Becker,33.8617385352,4-6 6-1 6-2
2015-308,Munich,Clay,Simone Bolelli,29.5496235455,Dustin Brown,30.3819301848,6-1 7-6(2)
2015-308,Munich,Clay,Fabio Fognini,27.9260780287,Bastian Trinker,24.9609856263,6-2 7-6(3)
2015-308,Munich,Clay,Dominic Thiem,21.6454483231,Vasek Pospisil,24.8432580424,5-7 6-4 7-6(9)
2015-308,Munich,Clay,Pablo Andujar,29.2566735113,Joao Souza,26.9158110883,6-4 6-4
2015-308,Munich,Clay,Andy Murray,27.9507186858,Mischa Zverev,27.6796714579,6-2 6-2
2015-308,Munich,Clay,Lukas Rosol,29.7577002053,Sergiy Stakhovsky,29.3032169747,7-5 6-2
2015-308,Munich,Clay,Roberto Bautista Agut,27.0335386721,Radek Stepanek,36.4134154689,6-0 6-3
2015-308,Munich,Clay,Victor Estrella,34.7323750856,Janko Tipsarevic,30.8446269678,6-4 6-7(1) 7-5
2015-308,Munich,Clay,Philipp Kohlschreiber,31.5290896646,Alexander Zverev,18.0177960301,6-2 6-4
2015-308,Munich,Clay,David Goffin,24.386036961,Simone Bolelli,29.5496235455,7-6(5) 6-7(4) 6-1
2015-308,Munich,Clay,Dominic Thiem,21.6454483231,Fabio Fognini,27.9260780287,6-3 6-0
2015-308,Munich,Clay,Gerald Melzer,24.7885010267,Pablo Andujar,29.2566735113,4-1 RET
2015-308,Munich,Clay,Andy Murray,27.9507186858,Lukas Rosol,29.7577002053,4-6 6-3 6-2
2015-308,Munich,Clay,Roberto Bautista Agut,27.0335386721,Victor Estrella,34.7323750856,4-6 6-0 6-0
2015-308,Munich,Clay,Philipp Kohlschreiber,31.5290896646,David Goffin,24.386036961,2-6 6-3 6-4
2015-308,Munich,Clay,Gerald Melzer,24.7885010267,Dominic Thiem,21.6454483231,7-6(5) 3-6 6-3
2015-308,Munich,Clay,Andy Murray,27.9507186858,Roberto Bautista Agut,27.0335386721,6-4 6-4
2015-308,Munich,Clay,Philipp Kohlschreiber,31.5290896646,Gerald Melzer,24.7885010267,2-6 6-1 6-4
2015-308,Munich,Clay,Andy Murray,27.9507186858,Philipp Kohlschreiber,31.5290896646,7-6(4) 5-7 7-6(4)
2015-418,Washington,Hard,Teymuraz Gabashvili,30.1957563313,Benjamin Becker,34.1300479124,4-6 6-1 6-3
2015-418,Washington,Hard,Ricardas Berankis,25.1170431211,Yen Hsun Lu,31.9698836413,7-6(1) 6-3
2015-418,Washington,Hard,Donald Young,26.0287474333,Tommy Haas,37.3333333333,6-3 6-4
2015-418,Washington,Hard,Victor Estrella,35.0006844627,Nicolas Jarry,19.8110882957,4-6 6-3 6-4
2015-418,Washington,Hard,Gilles Muller,32.2354551677,Malek Jaziri,31.5345653662,6-3 7-5
2015-418,Washington,Hard,Ruben Bemelmans,27.5509924709,Marinko Matosevic,29.9849418207,6-3 6-3
2015-418,Washington,Hard,Steve Johnson,25.607118412,Lukas Lacko,27.7481177276,7-5 6-3
2015-418,Washington,Hard,Guido Pella,25.2128678987,Ivan Dodig,30.5817932923,6-3 6-7(7) 7-5
2015-418,Washington,Hard,Alexander Zverev,18.2861054073,Yoshihito Nishioka,19.8494182067,7-6(1) 6-3
2015-418,Washington,Hard,Alexandr Dolgopolov,26.7351129363,Tim Smyczek,27.5920602327,6-4 6-2
2015-418,Washington,Hard,Go Soeda,30.9075975359,Darian King,23.2689938398,6-2 6-1
2015-418,Washington,Hard,Hyeon Chung,19.2060232717,Dudi Sela,30.3299110198,6-2 6-1
2015-418,Washington,Hard,Lleyton Hewitt,34.4366872005,John Patrick Smith,25.6618754278,6-3 6-4
2015-418,Washington,Hard,Samuel Groth,27.7891854894,Thomaz Bellucci,27.5920602327,7-6(8) 4-6 6-3
2015-418,Washington,Hard,Blaz Rola,24.8268309377,Denis Kudla,22.9596167009,2-6 6-4 7-6(5)
2015-418,Washington,Hard,James Duckworth,23.5318275154,Ryan Harrison,23.2388774812,6-1 7-6(4)
2015-418,Washington,Hard,Teymuraz Gabashvili,30.1957563313,Andy Murray,28.219028063,6-4 4-6 7-6(4)
2015-418,Washington,Hard,Ricardas Berankis,25.1170431211,Pablo Cuevas,29.5852156057,6-3 6-3
2015-418,Washington,Hard,Vasek Pospisil,25.1115674196,Donald Young,26.0287474333,7-5 6-3
2015-418,Washington,Hard,John Isner,30.2696783025,Victor Estrella,35.0006844627,6-3 7-6(5)
2015-418,Washington,Hard,Richard Gasquet,29.1252566735,Gilles Muller,32.2354551677,5-7 6-4 6-4
2015-418,Washington,Hard,Jack Sock,22.855578371,Ruben Bemelmans,27.5509924709,7-6(7) 6-3
2015-418,Washington,Hard,Steve Johnson,25.607118412,Bernard Tomic,22.7816563997,6-7(7) 6-4 6-2
2015-418,Washington,Hard,Grigor Dimitrov,24.2162902122,Guido Pella,25.2128678987,7-6(1) 6-4
2015-418,Washington,Hard,Alexander Zverev,18.2861054073,Kevin Anderson,29.2101300479,2-6 6-3 6-4
2015-418,Washington,Hard,Alexandr Dolgopolov,26.7351129363,Ivo Karlovic,36.4271047228,6-4 7-6(2)
2015-418,Washington,Hard,Sam Querrey,27.8220396988,Go Soeda,30.9075975359,6-3 5-7 6-4
2015-418,Washington,Hard,Marin Cilic,26.8446269678,Hyeon Chung,19.2060232717,7-6(2) 6-3
2015-418,Washington,Hard,Feliciano Lopez,33.8672142368,Lleyton Hewitt,34.4366872005,4-6 7-5 6-3
2015-418,Washington,Hard,Samuel Groth,27.7891854894,Viktor Troicki,29.4757015743,6-3 6-4
2015-418,Washington,Hard,Leonardo Mayer,28.219028063,Blaz Rola,24.8268309377,7-6(2) 6-7(3) 6-4
2015-418,Washington,Hard,Kei Nishikori,25.5934291581,James Duckworth,23.5318275154,6-7(8) 6-1 6-4
2015-418,Washington,Hard,Ricardas Berankis,25.1170431211,Teymuraz Gabashvili,30.1957563313,7-5 6-4
2015-418,Washington,Hard,John Isner,30.2696783025,Vasek Pospisil,25.1115674196,6-4 7-6(6)
2015-418,Washington,Hard,Jack Sock,22.855578371,Richard Gasquet,29.1252566735,6-7(4) 7-6(5) 6-4
2015-418,Washington,Hard,Steve Johnson,25.607118412,Grigor Dimitrov,24.2162902122,6-3 1-6 6-3
2015-418,Washington,Hard,Alexander Zverev,18.2861054073,Alexandr Dolgopolov,26.7351129363,2-6 6-2 6-4
2015-418,Washington,Hard,Marin Cilic,26.8446269678,Sam Querrey,27.8220396988,7-6(2) 7-6(3)
2015-418,Washington,Hard,Samuel Groth,27.7891854894,Feliciano Lopez,33.8672142368,6-3 6-4
2015-418,Washington,Hard,Kei Nishikori,25.5934291581,Leonardo Mayer,28.219028063,6-4 6-4
2015-418,Washington,Hard,John Isner,30.2696783025,Ricardas Berankis,25.1170431211,6-3 5-7 6-3
2015-418,Washington,Hard,Steve Johnson,25.607118412,Jack Sock,22.855578371,7-6(5) 6-1
2015-418,Washington,Hard,Marin Cilic,26.8446269678,Alexander Zverev,18.2861054073,7-5 7-6(3)
2015-418,Washington,Hard,Kei Nishikori,25.5934291581,Samuel Groth,27.7891854894,6-4 6-4
2015-418,Washington,Hard,John Isner,30.2696783025,Steve Johnson,25.607118412,6-3 3-6 7-6(9)
2015-418,Washington,Hard,Kei Nishikori,25.5934291581,Marin Cilic,26.8446269678,3-6 6-1 6-4
2015-418,Washington,Hard,Kei Nishikori,25.5934291581,John Isner,30.2696783025,4-6 6-4 6-4
2015-6116,Atlanta,Hard,Radek Stepanek,36.6625598905,Christopher Eubanks,,6-2 6-2
2015-6116,Atlanta,Hard,Ricardas Berankis,25.0978781656,Tim Smyczek,27.5728952772,6-4 6-4
2015-6116,Atlanta,Hard,Steve Johnson,25.5879534565,Lukas Lacko,27.7289527721,6-1 6-7(3) 6-2
2015-6116,Atlanta,Hard,Denis Kudla,22.9404517454,Ryan Harrison,23.2197125257,3-6 6-4 7-6(5)
2015-6116,Atlanta,Hard,Dudi Sela,30.3107460643,Mardy Fish,33.6290212183,6-4 6-4
2015-6116,Atlanta,Hard,Benjamin Becker,34.1108829569,Michael Berrer,35.0691307324,7-5 RET
2015-6116,Atlanta,Hard,Gilles Muller,32.2162902122,Donald Young,26.0095824778,6-2 6-1
2015-6116,Atlanta,Hard,Jared Donaldson,18.7953456537,Somdev Devvarman,30.4476386037,6-1 3-6 6-4
2015-6116,Atlanta,Hard,Go Soeda,30.8884325804,Alexandr Dolgopolov,26.7159479808,5-7 7-6(5) 6-3
2015-6116,Atlanta,Hard,Marcos Baghdatis,30.1081451061,Austin Krajicek,25.1115674196,6-4 6-0
2015-6116,Atlanta,Hard,Samuel Groth,27.7700205339,Francis Tiafoe,17.5140314853,7-6(3) 6-4
2015-6116,Atlanta,Hard,Yen Hsun Lu,31.9507186858,Malek Jaziri,31.5154004107,6-1 7-6(12)
2015-6116,Atlanta,Hard,John Isner,30.250513347,Radek Stepanek,36.6625598905,7-6(3) 7-6(7)
2015-6116,Atlanta,Hard,Ricardas Berankis,25.0978781656,Steve Johnson,25.5879534565,6-4 6-2
2015-6116,Atlanta,Hard,Denis Kudla,22.9404517454,Jack Sock,22.8364134155,7-6(6) 6-3
2015-6116,Atlanta,Hard,Dudi Sela,30.3107460643,Benjamin Becker,34.1108829569,7-5 6-3
2015-6116,Atlanta,Hard,Gilles Muller,32.2162902122,Jared Donaldson,18.7953456537,6-3 6-2
2015-6116,Atlanta,Hard,Go Soeda,30.8884325804,Adrian Mannarino,27.0746064339,6-2 6-4
2015-6116,Atlanta,Hard,Marcos Baghdatis,30.1081451061,Samuel Groth,27.7700205339,7-5 3-6 6-3
2015-6116,Atlanta,Hard,Vasek Pospisil,25.0924024641,Yen Hsun Lu,31.9507186858,6-4 6-7(3) 6-4
2015-6116,Atlanta,Hard,John Isner,30.250513347,Ricardas Berankis,25.0978781656,7-6(5) 6-4
2015-6116,Atlanta,Hard,Denis Kudla,22.9404517454,Dudi Sela,30.3107460643,7-5 6-0
2015-6116,Atlanta,Hard,Gilles Muller,32.2162902122,Go Soeda,30.8884325804,7-5 6-1
2015-6116,Atlanta,Hard,Marcos Baghdatis,30.1081451061,Vasek Pospisil,25.0924024641,6-4 7-6(5)
2015-6116,Atlanta,Hard,John Isner,30.250513347,Denis Kudla,22.9404517454,4-6 6-2 7-5
2015-6116,Atlanta,Hard,Marcos Baghdatis,30.1081451061,Gilles Muller,32.2162902122,6-7(4) 6-3 7-6(4)
2015-6116,Atlanta,Hard,John Isner,30.250513347,Marcos Baghdatis,30.1081451061,6-3 6-3
2015-414,Hamburg,Clay,Rafael Nadal,29.1471594798,Fernando Verdasco,31.6960985626,3-6 6-1 6-1
2015-414,Hamburg,Clay,Jiri Vesely,22.045174538,Andreas Haider Maurer,28.34770705,3-6 6-1 6-0
2015-414,Hamburg,Clay,Jerzy Janowicz,24.7008898015,Taro Daniel,22.4941820671,6-4 6-3
2015-414,Hamburg,Clay,Pablo Cuevas,29.5660506502,Diego Sebastian Schwartzman,22.9431895962,7-6(4) 6-4
2015-414,Hamburg,Clay,Andreas Seppi,31.4277891855,Martin Klizan,26.0424366872,6-2 6-4
2015-414,Hamburg,Clay,Florian Mayer,31.8083504449,Albert Montanes,34.6639288159,4-6 6-2 6-2
2015-414,Hamburg,Clay,Simone Bolelli,29.7987679671,Lukas Rosol,30.006844627,7-6(3) 7-6(6)
2015-414,Hamburg,Clay,Jaume Munar,18.2258726899,Guillermo Garcia Lopez,32.1451060917,1-2 RET
2015-414,Hamburg,Clay,Fabio Fognini,28.1752224504,Jeremy Chardy,28.4517453799,6-3 6-7(5) 6-4
2015-414,Hamburg,Clay,Albert Ramos,27.523613963,Nicolas Almagro,29.9301848049,6-4 7-6(3)
2015-414,Hamburg,Clay,Aljaz Bedene,26.0232717317,Daniel Gimeno Traver,29.9685147159,6-4 6-1
2015-414,Hamburg,Clay,Roberto Bautista Agut,27.2826830938,Borna Coric,18.6967830253,6-3 6-4
2015-414,Hamburg,Clay,Juan Monaco,31.3264887064,Ernests Gulbis,26.9048596851,6-3 6-7(5) 6-3
2015-414,Hamburg,Clay,Lucas Pouille,21.4209445585,Inigo Cervantes Huegun,25.6536618754,7-6(2) 6-4
2015-414,Hamburg,Clay,Benoit Paire,26.2176591376,Philipp Kohlschreiber,31.7782340862,6-3 3-6 6-1
2015-414,Hamburg,Clay,Tommy Robredo,33.2375085558,Alexander Zverev,18.2669404517,6-7(3) 6-4 6-2
2015-414,Hamburg,Clay,Rafael Nadal,29.1471594798,Jiri Vesely,22.045174538,6-4 7-6(2)
2015-414,Hamburg,Clay,Pablo Cuevas,29.5660506502,Jerzy Janowicz,24.7008898015,6-3 4-6 6-2
2015-414,Hamburg,Clay,Andreas Seppi,31.4277891855,Florian Mayer,31.8083504449,4-6 6-2 6-3
2015-414,Hamburg,Clay,Simone Bolelli,29.7987679671,Jaume Munar,18.2258726899,6-1 6-7(5) 6-4
2015-414,Hamburg,Clay,Fabio Fognini,28.1752224504,Albert Ramos,27.523613963,6-2 3-6 6-3
2015-414,Hamburg,Clay,Aljaz Bedene,26.0232717317,Roberto Bautista Agut,27.2826830938,7-6(2) 7-6(7)
2015-414,Hamburg,Clay,Lucas Pouille,21.4209445585,Juan Monaco,31.3264887064,6-1 7-5
2015-414,Hamburg,Clay,Benoit Paire,26.2176591376,Tommy Robredo,33.2375085558,2-6 6-3 7-5
2015-414,Hamburg,Clay,Rafael Nadal,29.1471594798,Pablo Cuevas,29.5660506502,6-3 6-2
2015-414,Hamburg,Clay,Andreas Seppi,31.4277891855,Simone Bolelli,29.7987679671,W/O
2015-414,Hamburg,Clay,Fabio Fognini,28.1752224504,Aljaz Bedene,26.0232717317,6-4 7-5
2015-414,Hamburg,Clay,Lucas Pouille,21.4209445585,Benoit Paire,26.2176591376,6-3 6-2
2015-414,Hamburg,Clay,Rafael Nadal,29.1471594798,Andreas Seppi,31.4277891855,6-1 6-2
2015-414,Hamburg,Clay,Fabio Fognini,28.1752224504,Lucas Pouille,21.4209445585,6-2 7-6(2)
2015-414,Hamburg,Clay,Rafael Nadal,29.1471594798,Fabio Fognini,28.1752224504,7-5 7-5
2015-1536,Madrid Masters,Clay,Nick Kyrgios,20.0191649555,Daniel Gimeno Traver,29.7385352498,6-2 6-3
2015-1536,Madrid Masters,Clay,Thomaz Bellucci,27.3429158111,Jeremy Chardy,28.2217659138,6-4 7-5
2015-1536,Madrid Masters,Clay,John Isner,30.0205338809,Adrian Mannarino,26.8446269678,7-6(2) 6-4
2015-1536,Madrid Masters,Clay,Jo Wilfried Tsonga,30.045174538,Lukas Rosol,29.7768651608,7-5 6-3
2015-1536,Madrid Masters,Clay,Jack Sock,22.6064339493,Pablo Andujar,29.2758384668,6-4 7-5
2015-1536,Madrid Masters,Clay,Richard Gasquet,28.8761122519,Ivo Karlovic,36.1779603012,6-3 6-4
2015-1536,Madrid Masters,Clay,Steve Johnson,25.3579739904,Alejandro Gonzalez,26.2340862423,4-6 6-3 7-6(4)
2015-1536,Madrid Masters,Clay,Luca Vanni,29.9137577002,Bernard Tomic,22.5325119781,3-6 6-4 7-6(1)
2015-1536,Madrid Masters,Clay,Simone Bolelli,29.568788501,Kevin Anderson,28.9609856263,6-4 6-3
2015-1536,Madrid Masters,Clay,Grigor Dimitrov,23.9671457906,Donald Young,25.7796030116,6-4 3-0 RET
2015-1536,Madrid Masters,Clay,Fabio Fognini,27.9452429843,Santiago Giraldo,27.4332648871,6-2 6-3
2015-1536,Madrid Masters,Clay,Joao Sousa,26.0944558522,Jerzy Janowicz,24.4709103354,6-4 7-5
2015-1536,Madrid Masters,Clay,Albert Ramos,27.2936344969,Pablo Cuevas,29.3360711841,3-6 6-3 6-4
2015-1536,Madrid Masters,Clay,Fernando Verdasco,31.4661190965,Guillermo Garcia Lopez,31.9151266256,4-6 6-2 6-3
